Content,Label
እጅግ በጣም አስነዋሪና አሳፋሪ ተግባር ነው በጣም ያሳዝናል ድሮውም በዘረኝነትና በጎጠኝነት ታውሮ ለዘመናት ሀገርንና ህዝን እየበዘበዘ የኖሬ የአውሬ ህልናን የተሸከሙት የሀገር ፍቅር የሚባል ነገር ከቶ ያልታደሉ የብዙሀኑን ጥቅምንና አብሮነታቸውን የማይወዱ ከዝህም በላይ መጥፎ ነገረ አያስቡም ብዬ አልገምትም ሲጀመር ጥሩ ነገር ካልተሰጠክ ፍፁም ጥሩ መሆን አትችልም በእውነት ዛሬ የሞቱት ወገኖቻችን በሀገር ፍቅር መክንያት የተሰው ጀግኖች ናቸው ፈጣሪ ነፍሳቸውን በገነት ያኑረው ለቤተሰቦቻቸውና ለመላ ሀገር ወዳድ ኢትዮጵያዊያን መፅናናቱን ይስጥልን ዶር አብይ በርታ ፍቅር ያሸንፋል,መልካም
እጅግ በጣም አስተማሪ ጭዋታ ነው በፍቅር በመስማማት መኖር ለሰው ልጅ ሁሉ ይበጃል,መልካም
እጅግ በጣም አስቂኝ የሆነ የኦነግ አደረጃጀት አቅም የሌላቸው ሹመት ያገኙበት የኦሮሞ ዘመን የታየበት ከእንግዲ አማራ ወገብክን ጠበቅ አድርገህ ወደ እርምጃ ዳይ ሌላ የግዞትና የአፓርታይድ አመት እንዳይቀጥል,መልካም
እጅግ በጣም አሳፋሪ ነው ኢትዮጵያ ውስጥ ስንት የወተት እጥረት ባለበት ሀገር ችግር እንኳን ቢገኝ ተነጋግሮ በማስተካከል ችግሩን መፍታት ሲቻል ይህ ሁሉ ኪሳራ በእውነት በጣም ያማል,መልካም
እጅግ በጣም አሳፋሪ ተግባር ያውም አባትን ያሳዝናል,መልካም
እጅግ በጣም አሳዛኝ ነው ለሞቱት እና ለቤተሰቦቻቸው መፅናናትን እመኛለሁ,መልካም
እጅግ በጣም ነው ያዘንኩት እግዛብሄር ነፍሷን በገነት ያኑርላት,መልካም
እጅግ በጣም በጣም አሳፋሪ አመራር ይህንን አይነት ድርጊት ከወዴት አመጣነው ይሆን,መልካም
እጅግ በጣም በሳልና አዲሱን ትውልድ በአስተሳሰብና በስነምግባር እንዲታነፅ በአዲስና በተሻለ ግንዛቤ የወደፊት እድሉን እንዲገነባ የአስተሳሰብ አድማሱን የሚያሰፋ መልእክት ነው መሪያችን እግዚአብሄር ይጠብቆት ይባርኮትም,መልካም
እጅግ በጣም ሰሜትንና አእምሮን የሚነክንካ  አንተነትህንና ሰብአዊነትህን የሚፍትሽ ብሎም የነገን ብሩህ ተስፋን የሚያመላክት ተግባር ነው ያየሁ ይህን መሰል አኩሪ የነፍስ አድን ዘመቻ ላካሄዳቹ አንተና አንተን መሰል ሰዎችም ይበዙ ይባዙእላለሁኝእግዚአብሄርከናንተ ጋር ይሁን,መልካም
እጅግ በጣም ማራኪ የሆነ ንግግር ነው የማናውቀውን የሰራዊቱን ቤት ሁለንተናዊ ሚስጥር ያስጨበጠ የተደራጀ በእውቀት ላይ የተመሰረተ እና ወቅቱን የጠበቀ መግለጫ ነው,መልካም
እጅግ በጣም ማራኪ የሆነ ንግግር ነው,መልካም
እጅግ በጣም መጎዳቱን ያዩት ጎረቤቶቹ ሌላ ሚስት ያመጡለታል,መልካም
እጅግ በጣም መልካም የስራ ዘመን ይሁንልህ,መልካም
እጅግ በጣም መልካም ነው በተለይ የትራንስፖርት ሚንትር ወ ሮ ዳግማዊት ሀገሪቱዋን የመንጃ ፈቃድ አሰጣጥ እውቀት በሌላቸው እየመራ የሶስት አይነት መንጃ ፈቃድ ባለቤት ያደረጋትን የትራንስፖርት ባለስልጣን መስሪያቤት ላይ ብዙ ፈተና ይጠብቆታል አደራ የምሎት እታች ወርደው ሁኔተዎችን ለመረዳት ካልሄዱበት አስቸጋሪ ቤት ነው መስራት ሲያቅታቸው መንግስትን አሳስተው ህዝብን የሞጎዳ አዋጅ የሚያፀድቁ ናቸው,መልካም
እጅግ በጣም ልዩ ነው እግዚአብሄር ይባርካካችሁ,መልካም
እጅግ በጣም ልትመሰገኑ ይገባል ድል ለዋልያዎቹ እናሸንፋለን,መልካም
እጅግ በጣም  ደስ ይለል ከሰለም ባለይ ምን አለ,መልካም
እጅግ በምወዳቸው እናቶቼ በመመራቴ ኩራት ይሰማኛል,መልካም
እጅግ መልካም ሀሳብ ነው,መልካም
እጅግ ልብ ይነካል እውነት እንዲህ አይነት ሰው በመጥፋቱ ነው,መልካም
እጅጉን ይደንቃል,መልካም
እጅጉን በጣም ጥሩ ነው የጋላፊ ኬላም በዚህ መልኩ ዘመናዊነቱ ቢሻሻል እና የሚሌ ኬላም ቢታሰብበት,መልካም
እጅጉን በልጽገን ከሀገራችን አልፈን,መልካም
ቄሮ ዱሮ እስሳ ነበር ከብት ነበር የሚባለው አሁን ወደ አራዊትነት ተቀይሯል ይገርማል ከነዚህ ማህበረስብ በውጣ ነው ኢትዮ እየተመራች ያለችው አይ ኢትዮጵያ በመጨረሻም በአራዊት ትመሪ ጀመር,መልካም
ቄሮ ጀግነትህን በተግባር አሳይተሀል ይቀጥላል ገና ትግሉ,መልካም
ቄሮ ጀግና ነው,መልካም
ቄሮ ጀግና ጣሊያንን ያባረሩ ከአባታቸው የወረሱት ጀግንነት ነው,መልካም
ቄሮ ጀግኖች ናቸው ወደድንም ጠላንም በተግባር አሳይተዋል ጀግንነታቸውን አትሳደቡ,መልካም
ቄሮ ጂርታ ጀዋር መሀመድ በአስቸኳይ ለፍርድ ይቅረብ ለብዙዎች ህይወት መጥፋት ለብዙዎች ጡት መቆረጥ ለብዙዎች አንገት መቆረጥ ለብዙ ንብረት መውደም ተጠያቂው እሱ ነው,መልካም
ቆይ እየተፈናቀለ እየሞተ ያለ ያንተ ወንድም ወገን አይደል ወይስ እሱ እንዳንተ ፍላጎት የለውም ብለህ ነው ያውም አንተ ነው በግል መውደደህ ህዝብ ላይ እየደረሰ ያለ ሞት ምንም ያልመሰለክ,መልካም
ቆይ እጠንቋይ እንቀልባለን ይህን በምን እናውቃለን መፎገራችሁ ነው,መልካም
ቆይ ከሀገር ወቶ የማያሳፍር መከላከያ ሰራዊታችንን ለምን አይልኩም,መልካም
በሀይል ሰጪነቱ ከፍተኛ  ጥቅም ያለው ማር ከቡና ባልተናነሰ ሰውነታችን ያነቃቃል,መልካም
በሀይል ሳይሆን በመነጋገር ችግሮች እንዲፈቱ የሚታደርጉትን አስተሳሳባችሁን ችሎታችሁን አድንቄያለሁ ፈጣሪ ይጠብቃችሁ,መልካም
በሀይል በጠመንጃ ሀይል የሚመጣ ማንኛውም ለውጥ ግን ይህቺን አገር ርስ በርስ ሲያተላልቃት ይኖራል ሀገር መሆናም ሊቆም ይችላል ስው የሚያየው የአሁኑን ምሬቱን ነው በስላም የሆነ ለውጥ ክልመጣ እነዚህ ደደቦች በያዙት የጥፋት መንገድ ከቀጠሉ ግን በጣም የክፋ ግዜ እየመጣ ነው በጣም በጣ ክፋ ግዜ,መልካም
በሀይል የወጡ በዶላር ድለላ ብቻ ኝኝ ይላሉ,መልካም
በመሆኑም ረቡእ መስከረም ቀን አም ጥቂት የሰራዊት አባላት ጠቅላይ ሚኒስቴሩ ሊያነጋግሩን ይገባል በሚል ወደ ቤተ መንግስት የሄዱበት መንገድ በኢፌዲሪ ህገ መንግስት ለሰራዊቱ የተሰጡ ክልከላዎችን የተላለፈ በመሆኑ ፍፁም ኢህገመንግስታዊ ስለሆነ በፅኑ እናወግዘዋለን,መልካም
በመሆኑም በሁለተኛው የእድገትና ትራንስፎርሜሽን እቅድ ሊከናወኑ የታቀዱ ስራዎችም ብዙሀን የፋይናንስ ፍላጎታቸው በሀገር ውስጥ ገቢ ይሸፈናል ነው ያሉት ጠቅላይ ሚኒስትር ሀይለማርያም,መልካም
በመሆኑም  በሪፖርተር  የስራ መደብ የተመዘገባችሁ አመልካቾች አርብ ታህሳስቀንአም ከጠዋቱስአት ላይ ራሳችሁን የሚገልፅ መታወቂያ በመያዝ በፋና ብሮድካስቲንግ ኮርፖሬት ቅጥር ግቢ እንድተገኙ እናስታውቃለን,መልካም
በመሆኑም በዛሬው እለት የተሰጣቸው የጠቅላይ ፍርድቤት ፕሬዝዳንትነት ሹመት በፍርድ ቤቱ ታሪክ የመጀመሪያዋ ሴት ፕሬዝዳንት ያደርጋቸዋል,መልካም
በመሆኑም በየቻን የአፍሪካ ዋንጫ ለመሳተፍ በመልሱ ጨዋታ ምንም ግብ ሳይቆጠርበት ሶስትና ከዚያ በላይ ግብ በቡሩንዲ ላይ ማስቆጠር ይጠበቅበታል,መልካም
እጅዎን ሁሌ መታጠብ,መልካም
እጅን ኪሱ ውስጥ ከተተው ተናዶ,መልካም
እጅን አጣምሮ ሮጦ ሰው ሀገር መደበቅ ጀግንነት ሆኖ ነው አቀባበል የተደረገው ዉጭ,መልካም
እጅን አጣምሮ ሮጦ ሰው ሀገር መደበቅ ጀግንነት ሆኖ ነው አቀባበል የተደረገው,መልካም
እጅነር ስመኘው በቀለን የገደለው ሜቴክ ነው ጉዱ ሊወጣበት ስለሆነ ያለው አማራጭ ስመኘውን መግደል ነው,መልካም
እጅነር ስመኘውን ገለህ ኦሮሞ ተባልህ አይደል,መልካም
እጅነር ስመኘውን የገደሉት ህወሀቶችስ እነ ደብረፂሆንስ አይታሰቡም,መልካም
እጅ ለእጅ ተያይዞ ወደፊት አትዮጲያ አትፈራርስም,መልካም
ወገንህ እንደ ቅጠል እየረገፈ አንተ ስለኳስ ትዘባርቃለህ ግን እናንተ የሚድያ ሰወች ስራ ለመያዝ መስፈርቱ ህሊና ቢስነት ነው እንዴ የወገን ያለህ ኧረ የህግና የፍትህ ያለህ,መልካም
እጅህን በመረጥኸው ትጨምር ዘንድ እንሆ እሳትንና ውኋን አኖረልህ,መልካም
 እጅ መንሻ ምሰጥ የለማ መሬቴን,መልካም
እጅ መንሻ ሲሰጥ ለኖረ ጉቦ ለለመደ,መልካም
 እጅ ለእጅ ተያይዘናል እንዋደዳለን ሁላችንም,መልካም
እጅ ለእጅ ተያይዘን ጩኸቴን አሰሙ,መልካም
እጅ ለእጅ ተያያዝ ከወንድምህ ጋር,መልካም
እጄን ወደ ላይ አስረው ብልቴ ላይ ሀይላንድ አንጠልጥለውበታል ሴቶቹ ሀይላንዱን የሚበቃቸውን ያህል ያወዛውዙታል በዚህም ምክንያት ከጥቅም ውጭ ሆኗል የዘር ፍሬየን ከጥቅም ውጭ አድርገው ዘሬን እንዳልተካ አድርገውኛል ሽንቴንም መቆጣጠር አልችልም አበካሴ,መልካም
እጃችን ይሮጣል ወደ ሞባይላችን,መልካም
እጃችሁን ትገባለች,መልካም
እጃችሁ ይባረክ ዋጋችሁም በጣም ደስ ይላል,መልካም
እጃችሁ ይቆረጥ አልልም እን እናንተ መጥፎ የምፅፉ እጃችሁን ብርድ በያዘው ላንድ አፍታ,መልካም
በመሆኑም በፀደቀው የምርጫ የጊዜ ሰሌዳ መሰረት ከህዳር ቀን እስከ ህዳር ድረስ የፖለቲካ ፓርቲዎች በኢትዮጵያ ብሄራዊ ምርጫ ቦርድ ተገኝተው የመወዳደሪያ ምልክታቸውን ይመርጣሉ,መልካም
በመሆኑም በፍጥነት አከፋፋይና ቸርቻሪዎች ዋጋውን ወደ ነበረበት ካልመለሱ በቀጣዮቹ ሳምንታት ውስጥ ወደ እርምጃ እንገባለን ነው ያሉት,መልካም
እጃቹሁ እንዳለበት ይታውቃል,መልካም
እጃቸውን የሚዘረጉትን ወገኖቻችንን ድረሱላቸው,መልካም
እጃቸው ይባርከውና አንጅቴን አራሳችሁት,መልካም
ለህሊናችሁ ኑሩ ህዝብ እያለቀ ነው ምነው ያ ሁሉ ህዝብ ሲያልቅ ዝም አላችሁ እግዚአብሄር ይፍረድባችሁ,መልካም
ለህሌናችሁ ስትሉ መናገራችሁን ብትተውት የታሻለ ነው ውሻት ለማንም ጠቅሞ አያውቅም,መልካም
ለህሌናችሁ እንጂ ለታሰራችሁበት ገመድ አትገዙ ያኔ አሸባሪው ማን እደሁነ ታውቃላችሁ እስከዚው ገን ህዠብን ከህዝብ ማባላታችሁን ቀጥሉ ቀን የወጣ ለት ደግሞ እራሳችሁን ትወቅሳላችሁ,መልካም
ለህሌናው የኖረ ታላቅ ሰው ነው ይገባዋል ለኢትዮጵያ መልካም ዜና ነው መልካም የስራ ዘመን,መልካም
ልብ ያለው ልብ ይበል ትልቅ ትምርት ነው,መልካም
ልብ ይነካል ግን ለምን ይህ ሁሉ የሰው ልጅን ማሰቃየት,መልካም
ልብሳቸውን ማንጠፋቸው ለክብሩ መግለጫ ነው,መልካም
ልንፀልይ ይገባል እግዚአብሄርም ቅርብ ነው,መልካም
መብታቸውን ሲጠይቁ የሚሰማቸው ስላጡ ስህተት እንደሆነ እና ከፍተኛ ቅጣት የሚያስቀጣ መሆኑን እያወቁ ጠሚ ዶር አብይ ጋ በመሄድ ለመብታቸው ታግለዋል ለኔ ጀግና ደፋር ናቸው ፈርቶ የሚተው ሳይሆን ደፍሮ ለመብቱ የሚታገል ሞጋች ዜጋ ሲፈጠር አገራችን ሀያል ከ መሆን ምንም አያቆማትም,መልካም
መታወቂያ የለለው ከተማችን ውስጥ መግባት የለበትም,መልካም
መታገስ ጥሩ ነው ታገሰ ጫፎ ታግሶ ታግሶ በመጨረሻ የፓርላማውን መዶሻ በእጁ አስገብቶታል ጥቅምት አም,መልካም
መታገዱ እውነት ከሆነ በትክክል አታላይ ድርጅት መሆኑን ስናገር ያላመኑት አሁን ይመኑኝ እመኑ ድርጅቱ በሰው ሀቅ እየቀለደ ራሱን የሚያበለጽግ ድርጅት ነው ብለናል ገና ሀ ብሎ ኢትዮጵያ ሲገባ አልሰማም ብለሽ ስትጋፈጪ የነበርሺ እስካሁን አሁንም ተጋፈጭበት እሺ ይዞሽ ገደል ይገባል በራሲሽ ተማምነሽ ሰርተሽ ከመለወጥ በሰው ሀቅ በመዝረፍ አይቻልም እሺ,መልካም
መቼም አይቀየሩም ለነገሩ ምን ያድርጉ ኢህአዴግ የኢትዮጵያ ካርታ በደርግ ጊዜ የነበረውን የ ክልሎች እንደ አዲስ በዘር እና በቋንቋ,መልካም
መቼም እምትሉት አታጡም ቀለል አድርጎ ሰው ነው የሞተው ይላል እንዴ,መልካም
መቼም ከዚህ በኋላ መንግስታችን ተነካ ብለው ወደ ቤተመንግስት የሚያቀኑት ቺኮች ነው የሚሆት,መልካም
መቼም ድጋፍ የሀሳብ መሆን አለበት ቻሉት እኛም ችለነዋል በማለት ምክንያቱም የሶስት ሺ አ አመት የድርቅና ርሀብ ልምድ ስላለን ,መልካም
መኑ የመሰጥ እም እዴየ ይላል የአግዜአብሄር ቃል ማንም ማንም ከእኔ የሚአመልጥ የለም ማንም ይሁን ማንም ካንተ የሚአመልጥ የለም,መልካም
መናፍቃንን አታጥፉና እያስገደላችሁ ሀውልት ስሩ,መልካም
መጀመርያ ማን አንደቀሳቀሰ ይታወቃል እነሱ እንዴሆኑ ግልጽ ነው መጀመርያ የብሄር ፖለቲካን ተቃወሙ የዘር ፌዴራሊዝምን,መልካም
መጀመሪያ አትከላከሉም ሀዘን ሀዘን ምን ይስራል ውሽት,መልካም
መጀመርያ ካሜራ ያነሳው እና ሽፌሩ አባርሮ ብቻው እንዲቀሰቀስ ያደርገው ማነው እና ምን እብድ ገደለው ይታወቃል ፈርታቹ ያልሆነ,መልካም
መጀመርያ ጫማ የሌለው ማህበረሰብ ጫማ መግዛት ልመዱ,መልካም
